,link,marketcap,name,price,symbol,time
268,/currencies/kyber-network,158523327,Kyber Network,0.799238,KNC,20201106153952
269,/currencies/loopring,149650280,Loopring,0.130621,LRC,20201106153952
270,/currencies/augur,145520932,Augur,13.23,REP,20201106153952
271,/currencies/ampleforth,143086184,Ampleforth,1.24,AMPL,20201106153952
272,/currencies/lisk,140000384,Lisk,1.11,LSK,20201106153952
273,/currencies/bitcoin-gold,132794113,Bitcoin Gold,7.58,BTG,20201106153952
274,/currencies/the-midas-touch-gold,127820177,The Midas Touch Gold,0.020156,TMTG,20201106153952
275,/currencies/reserve-rights,126353239,Reserve Rights,0.013514,RSR,20201106153952
276,/currencies/near-protocol,123671419,NEAR Protocol,0.707193,NEAR,20201106153952
277,/currencies/aragon,122618888,Aragon,3.10,ANT,20201106153952
278,/currencies/decentraland,121936772,Decentraland,0.082164,MANA,20201106153952
279,/currencies/revain,120243816,Revain,0.010470,REV,20201106153952
280,/currencies/zb-token,119258328,ZB Token,0.257417,ZB,20201106153952
281,/currencies/siacoin,118922557,Siacoin,0.002643,SC,20201106153952
282,/currencies/terra-luna,116574190,Terra,0.301904,LUNA,20201106153952
283,/currencies/enjin-coin,110727097,Enjin Coin,0.134520,ENJ,20201106153952
284,/currencies/cybervein,110460985,CyberVein,0.104169,CVT,20201106153952
285,/currencies/elrond-egld,110211176,Elrond,8.04,EGLD,20201106153952
286,/currencies/blockstack,108776319,Blockstack,0.165780,STX,20201106153952
287,/currencies/nxm,107798474,NXM,21.00,NXM,20201106153952
288,/currencies/band-protocol,107834293,Band Protocol,5.26,BAND,20201106153952
289,/currencies/nano,103283908,Nano,0.775124,NANO,20201106153952
290,/currencies/nexo,98112670,Nexo,0.175201,NEXO,20201106153952
291,/currencies/ravencoin,92541532,Ravencoin,0.012476,RVN,20201106153952
292,/currencies/golem-network-tokens,90984017,Golem,0.091841,GNT,20201106153952
293,/currencies/numeraire,87892624,Numeraire,23.87,NMR,20201106153952
294,/currencies/sushiswap,88310173,SushiSwap,0.599581,SUSHI,20201106153952
295,/currencies/dxchain-token,87106370,DxChain Token,0.001742,DX,20201106153952
296,/currencies/avalanche,86707772,Avalanche,3.54,AVAX,20201106153952
297,/currencies/orchid,86391146,Orchid,0.235024,OXT,20201106153952
298,/currencies/bitcoin-diamond,86052341,Bitcoin Diamond,0.461424,BCD,20201106153952
299,/currencies/monacoin,84607064,MonaCoin,1.29,MONA,20201106153952
300,/currencies/bitcoin,287252065063,Bitcoin,15497.24,BTC,20201106142451
301,/currencies/ethereum,50273563134,Ethereum,443.65,ETH,20201106142451
302,/currencies/tether,16982687646,Tether,0.999811,USDT,20201106142451
303,/currencies/xrp,11715106214,XRP,0.258699,XRP,20201106142451
304,/currencies/bitcoin-cash,4765707225,Bitcoin Cash,256.70,BCH,20201106142451
305,/currencies/chainlink,4666559446,Chainlink,11.92,LINK,20201106142451
306,/currencies/binance-coin,4193205077,Binance Coin,29.04,BNB,20201106142451
